,counts,speed,std,link
2015-01-27 21:40:00,1.0,94.0,,123007
2015-01-27 21:45:00,0.0,,,123007
2015-01-27 21:50:00,1.0,133.0,,123007
2015-01-27 21:55:00,1.0,67.0,,123007
2015-01-27 22:00:00,0.0,,,123007
2015-01-27 22:05:00,0.0,,,123007
2015-01-27 22:10:00,0.0,,,123007
2015-01-27 22:15:00,0.0,,,123007
2015-01-27 22:20:00,1.0,131.0,,123007
2015-01-27 22:25:00,1.0,115.0,,123007
2015-01-27 22:30:00,0.0,,,123007
2015-01-27 22:35:00,1.0,99.0,,123007
2015-01-27 22:40:00,0.0,,,123007
2015-01-27 22:45:00,0.0,,,123007
2015-01-27 22:50:00,0.0,,,123007
2015-01-27 22:55:00,0.0,,,123007
2015-01-27 23:00:00,0.0,,,123007
2015-01-27 23:05:00,0.0,,,123007
2015-01-27 23:10:00,1.0,117.0,,123007
2015-01-27 23:15:00,1.0,110.0,,123007
2015-01-27 23:20:00,1.0,92.0,,123007
2015-01-27 23:25:00,0.0,,,123007
2015-01-27 23:30:00,0.0,,,123007
2015-01-27 23:35:00,0.0,,,123007
2015-01-27 23:40:00,1.0,107.0,,123007
2015-01-27 23:45:00,2.0,138.0,36.76955262170047,123007
2015-01-27 23:50:00,0.0,,,123007
2015-01-27 23:55:00,0.0,,,123007
2015-01-28 00:00:00,0.0,,,123007
2015-01-28 00:05:00,2.0,112.5,24.748737341529164,123007
2015-01-28 00:10:00,0.0,,,123007
2015-01-28 00:15:00,0.0,,,123007
2015-01-28 00:20:00,0.0,,,123007
2015-01-28 00:25:00,1.0,116.0,,123007
2015-01-28 00:30:00,0.0,,,123007
2015-01-28 00:35:00,0.0,,,123007
2015-01-28 00:40:00,0.0,,,123007
2015-01-28 00:45:00,1.0,103.0,,123007
2015-01-28 00:50:00,0.0,,,123007
2015-01-28 00:55:00,0.0,,,123007
2015-01-28 01:00:00,0.0,,,123007
2015-01-28 01:05:00,0.0,,,123007
2015-01-28 01:10:00,0.0,,,123007
2015-01-28 01:15:00,0.0,,,123007
2015-01-28 01:20:00,0.0,,,123007
2015-01-28 01:25:00,0.0,,,123007
2015-01-28 01:30:00,1.0,87.0,,123007
2015-01-28 01:35:00,0.0,,,123007
2015-01-28 01:40:00,1.0,86.0,,123007
2015-01-28 01:45:00,0.0,,,123007
2015-01-28 01:50:00,0.0,,,123007
2015-01-28 01:55:00,0.0,,,123007
2015-01-28 02:00:00,0.0,,,123007
2015-01-28 02:05:00,0.0,,,123007
2015-01-28 02:10:00,1.0,110.0,,123007
2015-01-28 02:15:00,1.0,61.0,,123007
2015-01-28 02:20:00,0.0,,,123007
2015-01-28 02:25:00,0.0,,,123007
2015-01-28 02:30:00,0.0,,,123007
2015-01-28 02:35:00,0.0,,,123007
2015-01-28 02:40:00,0.0,,,123007
2015-01-28 02:45:00,0.0,,,123007
2015-01-28 02:50:00,0.0,,,123007
2015-01-28 02:55:00,0.0,,,123007
2015-01-28 03:00:00,0.0,,,123007
2015-01-28 03:05:00,0.0,,,123007
2015-01-28 03:10:00,1.0,123.0,,123007
2015-01-28 03:15:00,0.0,,,123007
2015-01-28 03:20:00,1.0,83.0,,123007
2015-01-28 03:25:00,0.0,,,123007
2015-01-28 03:30:00,0.0,,,123007
2015-01-28 03:35:00,0.0,,,123007
2015-01-28 03:40:00,0.0,,,123007
2015-01-28 03:45:00,0.0,,,123007
2015-01-28 03:50:00,0.0,,,123007
2015-01-28 03:55:00,0.0,,,123007
2015-01-28 04:00:00,0.0,,,123007
2015-01-28 04:05:00,0.0,,,123007
2015-01-28 04:10:00,0.0,,,123007
2015-01-28 04:15:00,0.0,,,123007
2015-01-28 04:20:00,0.0,,,123007
2015-01-28 04:25:00,0.0,,,123007
2015-01-28 04:30:00,0.0,,,123007
2015-01-28 04:35:00,2.0,84.0,1.4142135623730951,123007
2015-01-28 04:40:00,0.0,,,123007
2015-01-28 04:45:00,0.0,,,123007
2015-01-28 04:50:00,0.0,,,123007
2015-01-28 04:55:00,0.0,,,123007
2015-01-28 05:00:00,0.0,,,123007
2015-01-28 05:05:00,0.0,,,123007
2015-01-28 05:10:00,2.0,82.5,6.363961030678928,123007
2015-01-28 05:15:00,0.0,,,123007
2015-01-28 05:20:00,3.0,75.33333333333333,2.309401076758502,123007
2015-01-28 05:25:00,3.0,87.0,0.0,123007
2015-01-28 05:30:00,4.0,88.0,2.581988897471612,123007
2015-01-28 05:35:00,5.0,76.2,22.49888886145269,123007
2015-01-28 05:40:00,0.0,,,123007
2015-01-28 05:45:00,1.0,93.0,,123007
2015-01-28 05:50:00,4.0,104.5,19.05255888325765,123007
2015-01-28 05:55:00,0.0,,,123007
2015-01-28 06:00:00,2.0,96.5,26.16295090390226,123007
2015-01-28 06:05:00,2.0,90.5,4.949747468305833,123007
2015-01-28 06:10:00,1.0,67.0,,123007
2015-01-28 06:15:00,5.0,79.6,17.12600362022617,123007
2015-01-28 06:20:00,2.0,107.0,7.0710678118654755,123007
2015-01-28 06:25:00,1.0,114.0,,123007
2015-01-28 06:30:00,5.0,87.2,17.655027612552747,123007
2015-01-28 06:35:00,3.0,90.33333333333333,13.868429375143146,123007
2015-01-28 06:40:00,1.0,89.0,,123007
2015-01-28 06:45:00,1.0,80.0,,123007
2015-01-28 06:50:00,5.0,81.8,6.7230945255886425,123007
2015-01-28 06:55:00,2.0,76.5,0.7071067811865476,123007
2015-01-28 07:00:00,2.0,79.0,19.79898987322333,123007
2015-01-28 07:05:00,5.0,80.4,22.006817125609057,123007
2015-01-28 07:10:00,2.0,82.0,12.727922061357855,123007
2015-01-28 07:15:00,5.0,66.6,14.791889669680478,123007
2015-01-28 07:20:00,3.0,82.33333333333333,15.947831618540913,123007
2015-01-28 07:25:00,0.0,,,123007
2015-01-28 07:30:00,1.0,61.0,,123007
2015-01-28 07:35:00,5.0,58.6,35.49366140594684,123007
2015-01-28 07:40:00,9.0,69.0,26.818836663807772,123007
2015-01-28 07:45:00,6.0,85.16666666666667,13.746514709797049,123007
2015-01-28 07:50:00,4.0,72.75,21.51549828999242,123007
2015-01-28 07:55:00,4.0,58.0,41.40853374205209,123007
2015-01-28 08:00:00,6.0,69.5,18.522958726942086,123007
2015-01-28 08:05:00,2.0,92.0,15.556349186104045,123007
2015-01-28 08:10:00,2.0,90.5,4.949747468305833,123007
2015-01-28 08:15:00,2.0,79.5,7.7781745930520225,123007
2015-01-28 08:20:00,7.0,74.14285714285714,35.5031856384211,123007
2015-01-28 08:25:00,6.0,88.16666666666667,21.78455110087575,123007
2015-01-28 08:30:00,7.0,81.71428571428571,24.411160601347124,123007
2015-01-28 08:35:00,10.0,52.0,34.0555102410429,123007
2015-01-28 08:40:00,5.0,64.0,33.0681115275729,123007
2015-01-28 08:45:00,2.0,73.0,38.18376618407357,123007
2015-01-28 08:50:00,2.0,71.5,3.5355339059327378,123007
2015-01-28 08:55:00,5.0,78.8,13.608820668963197,123007
2015-01-28 09:00:00,3.0,78.33333333333333,18.90326250501043,123007
2015-01-28 09:05:00,8.0,94.125,42.42451279289234,123007
2015-01-28 09:10:00,4.0,49.0,56.868268832451726,123007
2015-01-28 09:15:00,2.0,73.5,10.606601717798213,123007
2015-01-28 09:20:00,6.0,80.33333333333333,19.211107897949734,123007
2015-01-28 09:25:00,4.0,87.75,32.57171574643661,123007
2015-01-28 09:30:00,0.0,,,123007
2015-01-28 09:35:00,7.0,86.28571428571429,23.22867685795789,123007
2015-01-28 09:40:00,2.0,67.0,22.627416997969522,123007
2015-01-28 09:45:00,1.0,67.0,,123007
2015-01-28 09:50:00,2.0,113.0,0.0,123007
2015-01-28 09:55:00,1.0,108.0,,123007
2015-01-28 10:00:00,2.0,85.5,16.263455967290593,123007
2015-01-28 10:05:00,1.0,94.0,,123007
2015-01-28 10:10:00,0.0,,,123007
2015-01-28 10:15:00,3.0,67.33333333333333,9.291573243177568,123007
2015-01-28 10:20:00,4.0,110.75,22.12653007891959,123007
2015-01-28 10:25:00,1.0,121.0,,123007
2015-01-28 10:30:00,2.0,112.5,19.091883092036785,123007
2015-01-28 10:35:00,1.0,98.0,,123007
2015-01-28 10:40:00,0.0,,,123007
2015-01-28 10:45:00,0.0,,,123007
2015-01-28 10:50:00,4.0,104.5,11.387127235025815,123007
2015-01-28 10:55:00,4.0,94.25,30.26962173533062,123007
2015-01-28 11:00:00,3.0,69.33333333333333,14.640127503998501,123007
2015-01-28 11:05:00,3.0,91.0,26.664583251946766,123007
2015-01-28 11:10:00,1.0,108.0,,123007
2015-01-28 11:15:00,1.0,65.0,,123007
2015-01-28 11:20:00,2.0,89.5,28.991378028648448,123007
2015-01-28 11:25:00,5.0,111.6,13.164345787011218,123007
2015-01-28 11:30:00,0.0,,,123007
2015-01-28 11:35:00,3.0,88.33333333333333,19.65536398374076,123007
2015-01-28 11:40:00,4.0,60.75,18.35528988239267,123007
2015-01-28 11:45:00,3.0,78.66666666666667,13.650396819628845,123007
2015-01-28 11:50:00,0.0,,,123007
2015-01-28 11:55:00,2.0,81.5,2.1213203435596424,123007
2015-01-28 12:00:00,2.0,90.5,4.949747468305833,123007
2015-01-28 12:05:00,3.0,85.0,3.4641016151377544,123007
2015-01-28 12:10:00,6.0,78.33333333333333,20.858251764389717,123007
2015-01-28 12:15:00,3.0,83.0,14.0,123007
2015-01-28 12:20:00,1.0,69.0,,123007
2015-01-28 12:25:00,2.0,89.5,13.435028842544403,123007
2015-01-28 12:30:00,3.0,88.33333333333333,41.621308645131926,123007
2015-01-28 12:35:00,1.0,76.0,,123007
2015-01-28 12:40:00,0.0,,,123007
2015-01-28 12:45:00,2.0,101.0,29.698484809834994,123007
2015-01-28 12:50:00,2.0,87.0,9.899494936611665,123007
2015-01-28 12:55:00,2.0,82.5,9.192388155425117,123007
2015-01-28 13:00:00,1.0,125.0,,123007
2015-01-28 13:05:00,0.0,,,123007
2015-01-28 13:10:00,0.0,,,123007
2015-01-28 13:15:00,0.0,,,123007
2015-01-28 13:20:00,2.0,91.0,2.8284271247461903,123007
2015-01-28 13:25:00,3.0,70.33333333333333,35.360052790307506,123007
2015-01-28 13:30:00,5.0,100.6,31.895140695723544,123007
2015-01-28 13:35:00,2.0,141.0,26.870057685088806,123007
2015-01-28 13:40:00,2.0,92.5,7.7781745930520225,123007
2015-01-28 13:45:00,4.0,103.0,10.09950493836208,123007
2015-01-28 13:50:00,4.0,78.25,41.955333391596355,123007
2015-01-28 13:55:00,7.0,99.42857142857143,24.323220338167552,123007
2015-01-28 14:00:00,2.0,78.5,14.849242404917497,123007
2015-01-28 14:05:00,0.0,,,123007
2015-01-28 14:10:00,1.0,81.0,,123007
2015-01-28 14:15:00,5.0,98.8,12.153188881935472,123007
2015-01-28 14:20:00,1.0,87.0,,123007
2015-01-28 14:25:00,7.0,89.28571428571429,15.337473561121309,123007
2015-01-28 14:30:00,0.0,,,123007
2015-01-28 14:35:00,2.0,89.0,4.242640687119285,123007
2015-01-28 14:40:00,4.0,91.75,18.55397531527947,123007
2015-01-28 14:45:00,4.0,98.0,29.60855732160327,123007
2015-01-28 14:50:00,4.0,77.0,29.13188402192118,123007
2015-01-28 14:55:00,1.0,87.0,,123007
2015-01-28 15:00:00,6.0,88.5,11.878552100319297,123007
2015-01-28 15:05:00,1.0,112.0,,123007
2015-01-28 15:10:00,2.0,71.5,13.435028842544403,123007
2015-01-28 15:15:00,5.0,88.8,19.84187491140895,123007
2015-01-28 15:20:00,2.0,98.0,2.8284271247461903,123007
2015-01-28 15:25:00,0.0,,,123007
2015-01-28 15:30:00,1.0,113.0,,123007
2015-01-28 15:35:00,4.0,85.75,25.591339680967597,123007
2015-01-28 15:40:00,3.0,97.66666666666667,12.662279942148386,123007
2015-01-28 15:45:00,5.0,101.4,29.074043406447615,123007
2015-01-28 15:50:00,0.0,,,123007
2015-01-28 15:55:00,7.0,81.85714285714286,27.382650050890323,123007
2015-01-28 16:00:00,1.0,116.0,,123007
2015-01-28 16:05:00,2.0,68.0,33.94112549695428,123007
2015-01-28 16:10:00,0.0,,,123007
2015-01-28 16:15:00,4.0,99.5,7.852812659593163,123007
2015-01-28 16:20:00,0.0,,,123007
2015-01-28 16:25:00,11.0,88.18181818181819,19.717089956776995,123007
2015-01-28 16:30:00,1.0,59.0,,123007
2015-01-28 16:35:00,1.0,78.0,,123007
2015-01-28 16:40:00,5.0,78.8,11.099549540409287,123007
2015-01-28 16:45:00,5.0,98.8,15.466091943344964,123007
2015-01-28 16:50:00,2.0,73.5,13.435028842544403,123007
2015-01-28 16:55:00,1.0,78.0,,123007
2015-01-28 17:00:00,1.0,108.0,,123007
2015-01-28 17:05:00,2.0,113.5,10.606601717798213,123007
2015-01-28 17:10:00,1.0,97.0,,123007
2015-01-28 17:15:00,5.0,94.4,11.502173707608492,123007
2015-01-28 17:20:00,5.0,42.2,42.7165073478626,123007
2015-01-28 17:25:00,1.0,69.0,,123007
2015-01-28 17:30:00,2.0,96.5,4.949747468305833,123007
2015-01-28 17:35:00,3.0,64.66666666666667,15.275252316519468,123007
2015-01-28 17:40:00,2.0,89.5,2.1213203435596424,123007
2015-01-28 17:45:00,2.0,82.0,1.4142135623730951,123007
2015-01-28 17:50:00,3.0,94.33333333333333,27.682726262659415,123007
2015-01-28 17:55:00,2.0,84.5,20.506096654409877,123007
2015-01-28 18:00:00,6.0,80.83333333333333,29.44429769355463,123007
2015-01-28 18:05:00,0.0,,,123007
2015-01-28 18:10:00,0.0,,,123007
2015-01-28 18:15:00,3.0,64.0,55.749439459065414,123007
2015-01-28 18:20:00,7.0,65.42857142857143,49.7890789325569,123007
2015-01-28 18:25:00,5.0,97.4,23.049945770001283,123007
2015-01-28 18:30:00,0.0,,,123007
2015-01-28 18:35:00,4.0,95.75,26.221810260417442,123007
2015-01-28 18:40:00,5.0,89.2,15.974980438172686,123007
2015-01-28 18:45:00,3.0,79.0,19.467922333931785,123007
2015-01-28 18:50:00,3.0,89.66666666666667,26.08320021265284,123007
2015-01-28 18:55:00,7.0,81.28571428571429,17.88588163621693,123007
2015-01-28 19:00:00,0.0,,,123007
2015-01-28 19:05:00,2.0,74.0,5.656854249492381,123007
2015-01-28 19:10:00,6.0,92.5,15.706686474237653,123007
2015-01-28 19:15:00,5.0,66.6,34.16577234601905,123007
2015-01-28 19:20:00,1.0,107.0,,123007
2015-01-28 19:25:00,5.0,68.0,15.4434452114805,123007
2015-01-28 19:30:00,1.0,109.0,,123007
2015-01-28 19:35:00,2.0,119.0,1.4142135623730951,123007
2015-01-28 19:40:00,0.0,,,123007
2015-01-28 19:45:00,1.0,39.0,,123007
2015-01-28 19:50:00,4.0,96.0,5.597618541248887,123007
2015-01-28 19:55:00,2.0,46.5,6.363961030678928,123007
2015-01-28 20:00:00,1.0,98.0,,123007
2015-01-28 20:05:00,2.0,81.0,7.0710678118654755,123007
2015-01-28 20:10:00,1.0,143.0,,123007
2015-01-28 20:15:00,4.0,90.0,40.31542302064228,123007
2015-01-28 20:20:00,2.0,75.0,38.18376618407357,123007
2015-01-28 20:25:00,1.0,62.0,,123007
2015-01-28 20:30:00,0.0,,,123007
2015-01-28 20:35:00,0.0,,,123007
2015-01-28 20:40:00,0.0,,,123007
2015-01-28 20:45:00,2.0,105.0,22.627416997969522,123007
2015-01-28 20:50:00,1.0,95.0,,123007
2015-01-28 20:55:00,1.0,118.0,,123007
2015-01-28 21:00:00,0.0,,,123007
2015-01-28 21:05:00,1.0,74.0,,123007
2015-01-28 21:10:00,0.0,,,123007
2015-01-28 21:15:00,1.0,111.0,,123007
2015-01-28 21:20:00,0.0,,,123007
2015-01-28 21:25:00,0.0,,,123007
2015-01-28 21:30:00,1.0,108.0,,123007
2015-01-28 21:35:00,2.0,84.5,28.991378028648448,123007
2015-01-28 21:40:00,1.0,136.0,,123007
2015-01-28 21:45:00,1.0,131.0,,123007
2015-01-28 21:50:00,1.0,110.0,,123007
2015-01-28 21:55:00,0.0,,,123007
2015-01-28 22:00:00,0.0,,,123007
2015-01-28 22:05:00,1.0,83.0,,123007
2015-01-28 22:10:00,0.0,,,123007
2015-01-28 22:15:00,0.0,,,123007
2015-01-28 22:20:00,0.0,,,123007
2015-01-28 22:25:00,3.0,98.66666666666667,27.227437142216182,123007
2015-01-28 22:30:00,0.0,,,123007
2015-01-28 22:35:00,0.0,,,123007
2015-01-28 22:40:00,0.0,,,123007
2015-01-28 22:45:00,1.0,109.0,,123007
2015-01-28 22:50:00,1.0,106.0,,123007
2015-01-28 22:55:00,1.0,95.0,,123007
2015-01-28 23:00:00,0.0,,,123007
2015-01-28 23:05:00,0.0,,,123007
2015-01-28 23:10:00,6.0,100.0,18.18790807102345,123007
2015-01-28 23:15:00,0.0,,,123007
2015-01-28 23:20:00,0.0,,,123007
2015-01-28 23:25:00,0.0,,,123007
2015-01-28 23:30:00,1.0,117.0,,123007
2015-01-28 23:35:00,0.0,,,123007
2015-01-28 23:40:00,2.0,95.5,38.890872965260115,123007
2015-01-28 23:45:00,4.0,100.5,20.42057785666214,123007
2015-01-28 23:50:00,0.0,,,123007
2015-01-28 23:55:00,0.0,,,123007
2015-01-29 00:00:00,1.0,85.0,,123007
2015-01-29 00:05:00,2.0,101.0,35.35533905932738,123007
2015-01-29 00:10:00,0.0,,,123007
2015-01-29 00:15:00,0.0,,,123007
2015-01-29 00:20:00,2.0,120.0,22.627416997969522,123007
2015-01-29 00:25:00,0.0,,,123007
2015-01-29 00:30:00,2.0,116.5,0.7071067811865476,123007
2015-01-29 00:35:00,0.0,,,123007
2015-01-29 00:40:00,0.0,,,123007
2015-01-29 00:45:00,1.0,87.0,,123007
2015-01-29 00:50:00,0.0,,,123007
2015-01-29 00:55:00,0.0,,,123007
2015-01-29 01:00:00,1.0,78.0,,123007
2015-01-29 01:05:00,1.0,96.0,,123007
2015-01-29 01:10:00,0.0,,,123007
2015-01-29 01:15:00,1.0,91.0,,123007
2015-01-29 01:20:00,1.0,160.0,,123007
2015-01-29 01:25:00,0.0,,,123007
2015-01-29 01:30:00,0.0,,,123007
2015-01-29 01:35:00,0.0,,,123007
2015-01-29 01:40:00,0.0,,,123007
2015-01-29 01:45:00,0.0,,,123007
2015-01-29 01:50:00,1.0,90.0,,123007
2015-01-29 01:55:00,0.0,,,123007
2015-01-29 02:00:00,0.0,,,123007
2015-01-29 02:05:00,0.0,,,123007
2015-01-29 02:10:00,2.0,86.0,1.4142135623730951,123007
2015-01-29 02:15:00,0.0,,,123007
2015-01-29 02:20:00,0.0,,,123007
2015-01-29 02:25:00,0.0,,,123007
2015-01-29 02:30:00,0.0,,,123007
2015-01-29 02:35:00,0.0,,,123007
2015-01-29 02:40:00,0.0,,,123007
2015-01-29 02:45:00,0.0,,,123007
2015-01-29 02:50:00,0.0,,,123007
2015-01-29 02:55:00,0.0,,,123007
2015-01-29 03:00:00,0.0,,,123007
2015-01-29 03:05:00,0.0,,,123007
2015-01-29 03:10:00,0.0,,,123007
2015-01-29 03:15:00,0.0,,,123007
2015-01-29 03:20:00,0.0,,,123007
2015-01-29 03:25:00,0.0,,,123007
2015-01-29 03:30:00,0.0,,,123007
2015-01-29 03:35:00,0.0,,,123007
2015-01-29 03:40:00,0.0,,,123007
2015-01-29 03:45:00,0.0,,,123007
2015-01-29 03:50:00,1.0,41.0,,123007
2015-01-29 03:55:00,0.0,,,123007
2015-01-29 04:00:00,0.0,,,123007
2015-01-29 04:05:00,0.0,,,123007
2015-01-29 04:10:00,0.0,,,123007
2015-01-29 04:15:00,1.0,87.0,,123007
2015-01-29 04:20:00,0.0,,,123007
2015-01-29 04:25:00,2.0,86.0,1.4142135623730951,123007
2015-01-29 04:30:00,0.0,,,123007
2015-01-29 04:35:00,1.0,91.0,,123007
2015-01-29 04:40:00,1.0,85.0,,123007
2015-01-29 04:45:00,0.0,,,123007
2015-01-29 04:50:00,1.0,80.0,,123007
2015-01-29 04:55:00,1.0,121.0,,123007
2015-01-29 05:00:00,0.0,,,123007
2015-01-29 05:05:00,0.0,,,123007
2015-01-29 05:10:00,0.0,,,123007
2015-01-29 05:15:00,0.0,,,123007
2015-01-29 05:20:00,3.0,79.0,17.320508075688775,123007
2015-01-29 05:25:00,2.0,98.0,4.242640687119285,123007
2015-01-29 05:30:00,1.0,85.0,,123007
2015-01-29 05:35:00,4.0,95.25,20.17217555611359,123007
2015-01-29 05:40:00,3.0,107.66666666666667,11.503622617824929,123007
2015-01-29 05:45:00,2.0,129.5,10.606601717798213,123007
2015-01-29 05:50:00,4.0,83.5,16.340134638368195,123007
2015-01-29 05:55:00,0.0,,,123007
2015-01-29 06:00:00,0.0,,,123007
2015-01-29 06:05:00,0.0,,,123007
2015-01-29 06:10:00,0.0,,,123007
2015-01-29 06:15:00,0.0,,,123007
2015-01-29 06:20:00,0.0,,,123007
2015-01-29 06:25:00,1.0,106.0,,123007
2015-01-29 06:30:00,1.0,113.0,,123007
2015-01-29 06:35:00,0.0,,,123007
2015-01-29 06:40:00,2.0,65.5,7.7781745930520225,123007
2015-01-29 06:45:00,0.0,,,123007
2015-01-29 06:50:00,5.0,76.2,14.024977718342372,123007
2015-01-29 06:55:00,5.0,89.0,12.083045973594572,123007
2015-01-29 07:00:00,0.0,,,123007
2015-01-29 07:05:00,2.0,87.0,38.18376618407357,123007
2015-01-29 07:10:00,4.0,78.25,11.026483271348727,123007
2015-01-29 07:15:00,1.0,68.0,,123007
2015-01-29 07:20:00,6.0,59.666666666666664,34.226695234373224,123007
2015-01-29 07:25:00,6.0,53.333333333333336,33.75006172833861,123007
2015-01-29 07:30:00,15.0,25.6,28.4172985546279,123007
2015-01-29 07:35:00,11.0,22.90909090909091,16.33679616971789,123007
2015-01-29 07:40:00,2.0,47.5,9.192388155425117,123007
2015-01-29 07:45:00,6.0,33.666666666666664,23.243637122160262,123007
2015-01-29 07:50:00,7.0,27.857142857142858,21.05887438768251,123007
2015-01-29 07:55:00,2.0,52.0,11.313708498984761,123007
2015-01-29 08:00:00,7.0,34.857142857142854,22.813947279596103,123007
2015-01-29 08:05:00,7.0,63.857142857142854,17.496938507717775,123007
2015-01-29 08:10:00,2.0,37.0,21.213203435596427,123007
2015-01-29 08:15:00,2.0,81.0,7.0710678118654755,123007
2015-01-29 08:20:00,0.0,,,123007
2015-01-29 08:25:00,2.0,102.5,20.506096654409877,123007
2015-01-29 08:30:00,3.0,78.66666666666667,30.501366089625122,123007
2015-01-29 08:35:00,4.0,38.0,55.23887519974798,123007
2015-01-29 08:40:00,6.0,75.66666666666667,39.82796337583265,123007
2015-01-29 08:45:00,8.0,35.25,47.781496717572885,123007
2015-01-29 08:50:00,7.0,56.714285714285715,42.07815856916066,123007
2015-01-29 08:55:00,1.0,44.0,,123007
2015-01-29 09:00:00,5.0,97.8,20.437710243566915,123007
2015-01-29 09:05:00,3.0,97.66666666666667,14.502873278538061,123007
2015-01-29 09:10:00,3.0,90.66666666666667,37.80652501002086,123007
2015-01-29 09:15:00,6.0,63.0,50.2075691504777,123007
2015-01-29 09:20:00,7.0,45.857142857142854,44.19814691224272,123007
2015-01-29 09:25:00,6.0,39.333333333333336,37.834728314957765,123007
2015-01-29 09:30:00,4.0,49.5,36.29967860280125,123007
2015-01-29 09:35:00,2.0,105.0,0.0,123007
2015-01-29 09:40:00,4.0,69.5,47.850461509442795,123007
2015-01-29 09:45:00,1.0,87.0,,123007
2015-01-29 09:50:00,2.0,109.0,15.556349186104045,123007
2015-01-29 09:55:00,6.0,79.0,40.87542048713383,123007
2015-01-29 10:00:00,3.0,49.666666666666664,45.39089482851526,123007
2015-01-29 10:05:00,1.0,93.0,,123007
2015-01-29 10:10:00,0.0,,,123007
2015-01-29 10:15:00,1.0,76.0,,123007
2015-01-29 10:20:00,1.0,94.0,,123007
2015-01-29 10:25:00,0.0,,,123007
2015-01-29 10:30:00,1.0,92.0,,123007
2015-01-29 10:35:00,1.0,98.0,,123007
2015-01-29 10:40:00,5.0,84.6,29.254059547351716,123007
2015-01-29 10:45:00,0.0,,,123007
2015-01-29 10:50:00,0.0,,,123007
2015-01-29 10:55:00,1.0,89.0,,123007
2015-01-29 11:00:00,4.0,101.0,19.62990915244728,123007
2015-01-29 11:05:00,4.0,98.5,12.396235987858033,123007
2015-01-29 11:10:00,1.0,71.0,,123007
2015-01-29 11:15:00,0.0,,,123007
2015-01-29 11:20:00,1.0,124.0,,123007
2015-01-29 11:25:00,1.0,115.0,,123007
2015-01-29 11:30:00,2.0,94.5,53.033008588991066,123007
2015-01-29 11:35:00,1.0,105.0,,123007
2015-01-29 11:40:00,2.0,73.5,6.363961030678928,123007
2015-01-29 11:45:00,2.0,83.0,0.0,123007
2015-01-29 11:50:00,0.0,,,123007
2015-01-29 11:55:00,3.0,65.0,23.302360395462088,123007
2015-01-29 12:00:00,3.0,80.0,23.515952032609693,123007
2015-01-29 12:05:00,2.0,52.5,57.27564927611035,123007
2015-01-29 12:10:00,0.0,,,123007
2015-01-29 12:15:00,3.0,86.66666666666667,7.637626158259734,123007
2015-01-29 12:20:00,1.0,95.0,,123007
2015-01-29 12:25:00,0.0,,,123007
2015-01-29 12:30:00,0.0,,,123007
2015-01-29 12:35:00,2.0,101.0,15.556349186104045,123007
2015-01-29 12:40:00,1.0,94.0,,123007
2015-01-29 12:45:00,2.0,81.5,21.920310216782973,123007
2015-01-29 12:50:00,3.0,114.33333333333333,24.419937209856485,123007
2015-01-29 12:55:00,2.0,77.5,24.748737341529164,123007
2015-01-29 13:00:00,3.0,96.0,29.30870177950569,123007
2015-01-29 13:05:00,3.0,103.0,30.789608636681304,123007
2015-01-29 13:10:00,2.0,75.0,29.698484809834994,123007
2015-01-29 13:15:00,0.0,,,123007
2015-01-29 13:20:00,4.0,90.0,34.322004603461025,123007
2015-01-29 13:25:00,0.0,,,123007
2015-01-29 13:30:00,2.0,80.5,12.020815280171307,123007
2015-01-29 13:35:00,0.0,,,123007
2015-01-29 13:40:00,3.0,86.33333333333333,13.576941236277536,123007
2015-01-29 13:45:00,6.0,96.5,24.221890925359236,123007
2015-01-29 13:50:00,3.0,80.33333333333333,23.75570107012911,123007
2015-01-29 13:55:00,1.0,92.0,,123007
2015-01-29 14:00:00,3.0,95.0,10.44030650891055,123007
2015-01-29 14:05:00,3.0,71.0,13.114877048604,123007
2015-01-29 14:10:00,0.0,,,123007
2015-01-29 14:15:00,5.0,90.6,12.300406497347963,123007
2015-01-29 14:20:00,1.0,127.0,,123007
2015-01-29 14:25:00,5.0,99.6,12.381437719424992,123007
2015-01-29 14:30:00,3.0,60.666666666666664,10.016652800877813,123007
2015-01-29 14:35:00,1.0,90.0,,123007
2015-01-29 14:40:00,3.0,73.0,14.52583904633395,123007
2015-01-29 14:45:00,5.0,102.0,18.66815470259447,123007
2015-01-29 14:50:00,2.0,94.0,7.0710678118654755,123007
2015-01-29 14:55:00,1.0,110.0,,123007
2015-01-29 15:00:00,2.0,103.5,37.476659402887016,123007
2015-01-29 15:05:00,6.0,91.5,12.755391017134679,123007
2015-01-29 15:10:00,3.0,110.66666666666667,5.686240703077325,123007
2015-01-29 15:15:00,0.0,,,123007
2015-01-29 15:20:00,1.0,77.0,,123007
2015-01-29 15:25:00,3.0,68.33333333333333,5.507570547286103,123007
2015-01-29 15:30:00,6.0,57.0,34.48477925114209,123007
2015-01-29 15:35:00,8.0,72.625,46.77587137464296,123007
2015-01-29 15:40:00,4.0,92.75,25.604361607611573,123007
2015-01-29 15:45:00,1.0,66.0,,123007
2015-01-29 15:50:00,1.0,101.0,,123007
2015-01-29 15:55:00,0.0,,,123007
2015-01-29 16:00:00,1.0,0.0,,123007
2015-01-29 16:05:00,5.0,49.4,32.615947019824524,123007
2015-01-29 16:10:00,3.0,89.0,12.489995996796797,123007
2015-01-29 16:15:00,5.0,93.2,22.185580902919806,123007
